,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
SHARON,-0.03371153,-0.00392773,0.14851531,-0.0062230616,-0.023867125,-0.25332132,-0.087522894,0.018534765,-0.008119557,-0.17291765,0.046653666,0.14677188,-0.29104885,0.17811273,0.025877688,-0.10043421,-0.109423414,0.22672147,0.043996032,-0.096988805,0.2441583,0.050189424,0.17714909,0.12526111,-0.019964995,0.12802137,-0.033327967,0.1370761,-0.07496063,0.13803343,0.04726565,0.18574768,0.025729392,-0.28910512,0.23459262,-0.17673802,-0.20457341,-0.2645626,-0.30555135,-0.18289295,-0.36233196,-0.02606372,-0.1706988,-0.058787823,0.29627404,-0.08276529,-0.12501305,-0.3001836,0.42990592,-0.0041468698,0.0054852464,0.0674071,-0.37495407,-0.30547237,0.22596706,-0.06587585,-0.037854217,-0.0671975,-0.2080013,-0.04280669,-0.014195243,0.13282001,0.11114782,0.07179328,0.023062658,0.12935852,-0.074867755,0.08117077,-0.11383988,0.050078686,-0.13291736,0.020088524,-0.053101074,0.09010491,0.054872774,0.2694106,0.056075867,-0.14067721,-0.16029976,-0.015097137,-0.40567264,-0.08351571,-0.16287456,0.32393694,-0.29139927,-0.1054542,0.13974625,0.038373135,0.022422386,0.07430887,0.13306583,0.14234197,0.2879561,-0.06909243,-0.13749145,0.0017597001,0.2657091,0.037141707,-0.23015983,0.09809836
CHAZY,-0.08083784,0.019936802,0.15051572,0.0095196925,-0.12954885,-0.088630565,-0.0650862,-0.04614715,-0.016390031,-0.10320892,0.00969552,0.10584713,-0.2089178,-0.035584845,0.13635084,0.0028417332,0.06636737,0.14862984,-0.0438931,0.02017157,0.13593848,-0.021241073,0.257639,-0.0024725236,0.03743938,-0.0001500377,0.080988675,0.16824575,-0.15587471,0.06685092,0.17477088,-0.06913285,0.04300329,-0.28546727,0.09531477,-0.070059955,-0.012590313,0.02343306,-0.029693365,-0.076682515,-0.21547273,0.06471678,-0.116134375,0.099059045,0.07546823,0.0071152304,0.12501013,0.025258724,0.21198162,0.16612679,-0.007329667,0.061872326,-0.24591972,-0.12442954,0.051835187,0.0130880475,0.04038111,0.05750881,-0.113686085,-0.023585087,-0.057546306,0.099060066,0.071816176,-0.15807445,0.03467562,0.0900504,0.18358798,0.085404925,-0.043151397,0.00885636,0.022463677,0.038659718,0.119077995,0.12321109,-0.027288707,0.15607142,0.1389314,0.0023158346,-0.020195978,-0.032062452,-0.10202961,-0.013904311,0.020335369,0.20670073,-0.032172862,-0.10971416,0.019842574,-0.06991869,0.10962756,0.016197925,0.12439786,-0.00720434,0.15585804,-0.14993761,0.025577001,0.034524623,0.0824382,-0.08306358,-0.087256394,-0.061327312
PRATTSBURGH,-0.007644464,-0.032134768,0.011917477,-0.008981768,-0.0633899,-0.06015619,-0.0480678,0.036202922,-0.050159898,-0.09473217,0.038974416,0.06684407,-0.058529615,0.0847994,-0.008619835,0.049524873,0.047941934,0.070439786,-0.053941168,-0.06917283,0.14861184,0.10412523,0.15479745,-0.03285579,0.07989978,0.024871197,0.008932597,0.08122627,-0.0994031,0.08859836,0.089393765,0.042677563,0.04519777,-0.12627915,0.1285038,-0.07302614,-0.05396574,-0.07606769,-0.09792709,-0.014682272,-0.10686517,-0.0058838865,-0.06131908,-0.018238313,0.07816805,0.015464989,-0.06164931,-0.023106346,0.13432491,-0.0334747,0.047059055,0.07672159,-0.19114465,-0.14038043,0.08113416,0.023062086,0.016803497,0.015314488,-0.073894516,0.033174787,-0.08125078,0.124966204,0.01532029,-0.01747203,-0.053366818,0.10340697,0.03983248,-0.006062094,0.0073870285,-0.0031560864,0.031167764,-0.023563713,-0.028299738,0.002575467,0.046622846,0.028177276,0.11598601,-0.061844002,-0.06475759,-0.014021404,-0.15177944,-0.014521974,-0.042465847,0.10521544,-0.077950045,-0.054607645,0.084105454,-0.04342919,0.052874308,0.03115658,0.015182961,0.13759342,0.12828794,-0.018587317,-0.03182293,0.03449821,0.0663085,0.075101115,-0.08596614,0.014987922
BEMUS,-0.1224678,-0.100628674,0.1345779,0.030588597,-0.17586562,-0.18252257,-0.1345061,-0.13472347,-0.10643934,-0.19421765,-0.11528504,0.22300795,-0.3570121,0.09047531,0.03062404,0.067008324,-0.19516665,0.22246823,-0.023138901,-0.17114694,0.485283,0.09069292,0.33136627,0.042213377,0.101256326,0.1165616,0.17817628,0.046938393,-0.13791597,0.21899386,0.21901183,-0.08264997,0.16389857,-0.44391748,0.3495771,-0.3054912,-0.08519184,-0.114781104,-0.22005275,-0.25176802,-0.31669888,-0.027478255,-0.15900503,0.2358787,0.28401715,-0.11796695,-0.14292046,-0.017029455,0.50897956,0.041497387,0.06070885,0.11981501,-0.37512863,-0.12612009,0.36460987,-0.012622591,-0.0075819064,0.062948704,-0.30455938,0.04311373,-0.1098718,0.2854517,0.1513642,-0.06374139,-0.02244222,0.2544234,0.15001294,0.23566797,0.04322205,0.009055796,0.05787527,0.024399102,-0.050849665,0.14427148,0.111697756,0.23294134,0.18948954,-0.13412142,-0.06758877,0.02789531,-0.3239605,-0.05755749,-0.14035153,0.37031624,-0.12034573,-0.057223823,0.15395847,-0.1741255,0.045557227,0.035908394,0.16746487,0.3271523,0.33187807,-0.11044643,-0.1290095,0.112765945,0.10224143,0.102972575,-0.25177008,0.19507565
CHARLOTTE,-0.07558857,-0.03738768,0.086374745,0.078171164,-0.2733437,-0.1467279,-0.13932957,0.056714304,-0.055593703,-0.20989114,0.07536324,0.071660414,-0.25100318,0.24269065,-0.07440943,0.0077722915,0.014128146,0.19312033,-0.0358654,-0.13016514,0.28684777,0.23702385,0.28109658,-0.019584317,0.1757533,0.06771617,0.09145532,0.24212961,-0.25643498,0.1182328,0.09913934,0.054694157,0.13644546,-0.23110336,0.16943143,-0.18435556,0.017321689,-0.27059013,-0.16114426,-0.068881445,-0.3108978,-0.028205307,-0.2575345,-0.01860765,0.1839597,-0.0279883,-0.12246791,-0.09621969,0.38164976,-0.0016242184,0.058692034,0.15347812,-0.37055668,-0.29320028,0.19250797,0.048125457,0.1434275,-0.050058905,-0.28691068,0.045415998,-0.08457071,0.28760403,0.021438958,-0.17471805,-0.02116769,0.120765224,0.13144879,0.049275015,0.039962374,0.09124077,0.08405598,0.029339435,0.030401513,-0.09650225,0.07393529,0.17944472,0.2968326,-0.1277004,-0.13637117,-0.04371337,-0.34322748,-0.063845895,-0.10839555,0.25358656,-0.16153684,-0.11462569,0.13369283,-0.027855992,0.148755,0.16653536,0.010123159,0.30951178,0.37324816,-0.22891892,0.027569517,0.15122886,0.10312091,0.05775704,-0.14338177,0.12844259
BELFAST,-0.016451176,-0.027843859,0.015345756,-0.0048025856,-0.040897682,-0.0677159,-0.026728893,0.04315248,-0.032051995,-0.09852019,0.036357954,0.059584323,-0.035376534,0.056193177,-0.006183245,0.024430798,0.009055626,0.037724115,-0.037559465,-0.071827,0.107212216,0.07494287,0.113262035,-0.012134696,0.024921026,0.031828593,-0.018596377,0.03929599,-0.069587186,0.06735887,0.03736282,0.036520552,0.03798632,-0.10044825,0.10555013,-0.06591614,-0.04114239,-0.07494282,-0.0996993,-0.045152124,-0.08584843,-0.0032900744,-0.033773497,-0.038608506,0.07156232,-0.008116644,-0.08606398,-0.031205244,0.11818431,-0.014245412,0.037452724,0.06312361,-0.14087214,-0.094181135,0.077294104,0.0054221065,0.010389223,0.015047889,-0.03065889,0.022494026,-0.06568451,0.11476077,0.02430073,0.01935407,-0.03361679,0.08761541,-0.005428681,0.000247829,-0.0003115262,-0.009634363,0.010310996,-0.008255915,-0.052402757,0.0048549655,0.044743367,0.022688862,0.06523659,-0.05435317,-0.059666015,0.0074296137,-0.118589655,-0.012628096,-0.025237903,0.08889385,-0.0835719,-0.02845964,0.08815445,-0.021703236,0.024002455,0.025107313,0.030138547,0.10499031,0.059968263,0.011596278,-0.0138393035,0.03526572,0.041078575,0.043709602,-0.08454676,0.016363712
ARGYLE,-0.007859134,-0.028642427,0.030964812,-0.019814977,-0.055408992,-0.04578289,-0.06358983,0.03127225,-0.03221789,-0.095199764,0.037931915,0.093366645,-0.060297076,0.07504237,0.0233537,0.034030937,0.025609648,0.08448405,-0.06777771,-0.052400287,0.14245111,0.0796989,0.17120665,-0.030549604,0.058233507,0.04095905,0.024665618,0.06039737,-0.097738855,0.10509244,0.08296153,0.03704648,0.03675854,-0.14551891,0.13703981,-0.07930114,-0.06091244,-0.06659527,-0.11628982,-0.04251295,-0.110996015,-0.01674169,-0.04812703,-0.01379714,0.0777375,0.0042899903,-0.045331284,-0.035857942,0.12262959,-0.03810905,0.062736094,0.06199755,-0.1837379,-0.14108528,0.0739108,0.034339502,0.01884809,0.020811122,-0.043695163,0.03149014,-0.08887567,0.12828591,0.02500327,0.0008245493,-0.042164534,0.09882966,0.02309889,0.014723615,-7.802851e-05,-0.010154789,0.026729362,-0.036590226,-0.016751627,0.0077834097,0.022495557,0.030182432,0.1108506,-0.047131192,-0.09992365,-0.012377453,-0.13688286,-0.025483571,-0.043251835,0.10086014,-0.07157841,-0.049944036,0.07970037,-0.035934754,0.03617122,0.00636554,0.020351117,0.1096215,0.11991391,-0.019062163,-0.032102454,0.027810467,0.09649625,0.06261801,-0.07714625,0.0019725852
LYME,-0.01881401,-0.014502768,0.02522979,-0.0010000131,-0.08495333,-0.04556032,-0.035331,0.033014838,-0.033901993,-0.10140154,0.05838413,0.075709336,-0.050385095,0.06309078,-0.0022040876,0.043876663,0.03376509,0.050484348,-0.049471006,-0.07798049,0.13159965,0.09242527,0.16031915,-0.035946093,0.054312605,0.013954815,0.015409384,0.092252955,-0.09600356,0.075843535,0.07589542,0.04412966,0.06665901,-0.13801506,0.11376861,-0.06660587,-0.029029788,-0.07061345,-0.1126243,-0.04073652,-0.11072034,0.00610301,-0.069041386,-0.024744576,0.06252344,-0.014831401,-0.081069805,-0.010137974,0.13174787,-0.009660963,0.035921965,0.090083,-0.19767758,-0.11683578,0.07185676,0.017001625,0.01769942,0.0052418606,-0.07244557,0.02962135,-0.08906192,0.14283468,0.032249942,-0.022555267,-0.04602971,0.09553946,0.03680923,0.019420251,-0.013460777,0.007988983,0.03710685,0.021390358,-0.031080097,-0.00036920456,0.04917746,0.028329104,0.11075752,-0.056876183,-0.06265411,-0.008916279,-0.119940415,-0.01104658,-0.036066152,0.11185789,-0.09918031,-0.04675506,0.09316048,-0.0419541,0.052122246,0.047009673,0.038914368,0.14090614,0.12044457,-0.01938815,0.007807484,0.048581123,0.045182817,0.05234495,-0.07934516,0.015458435
JOHNSBURG,-0.022095762,-0.007158161,0.011201901,-0.02773641,-0.059893347,-0.055688772,-0.060935494,0.026990805,-0.04447896,-0.08745423,0.027165283,0.0722917,-0.06303118,0.08144114,0.022779781,0.030030381,0.01755047,0.09180863,-0.049143415,-0.06940769,0.13456585,0.09442344,0.16974448,-0.015989019,0.06799536,0.019610737,-0.002536912,0.074587315,-0.09589982,0.09415713,0.105262026,0.044222306,0.031986494,-0.13608238,0.1164205,-0.08516927,-0.058662996,-0.08013642,-0.101948634,-0.034085553,-0.12171795,-0.015099068,-0.07544446,-0.039417055,0.09330178,0.0007136523,-0.046560675,-0.03490963,0.12993743,-0.031173471,0.079350695,0.06018558,-0.21011837,-0.13896248,0.07437987,0.023943808,0.0112763345,0.009124725,-0.07696174,-0.0051948586,-0.082598075,0.14752352,0.030509438,-0.0034258533,-0.048356064,0.10760633,0.04188359,-0.014109357,-0.006627455,0.00819722,0.026213821,-0.0072184,-0.022129597,-0.0009611436,0.025585432,0.05331353,0.097588435,-0.056634013,-0.07980952,-0.024218027,-0.16150433,-0.021322967,-0.045192525,0.1083381,-0.09273098,-0.07054169,0.09665874,-0.041406367,0.045816574,0.030789746,0.022125171,0.1367715,0.13084096,-0.054138012,-0.02444028,0.03980896,0.092023104,0.061539322,-0.094740175,0.010563743
GILBERTSVILLE-MOUNT,-0.055099297,-0.020933282,0.12786339,0.022119503,-0.14066087,-0.18348567,-0.047293082,-0.0051518027,0.0012043393,-0.23195066,0.048562944,0.08356592,-0.24106738,0.1084335,0.051152423,0.0059918785,-0.023701683,0.15668769,-0.025056208,-0.02727304,0.24077004,0.060220778,0.21995491,-0.0022725214,0.036447,0.06577466,-0.03861594,0.17244789,-0.14288968,0.093350016,0.1263628,0.037880797,0.074014544,-0.2591661,0.14332312,-0.17010802,-0.06573074,-0.18617176,-0.17929484,-0.14276814,-0.28473055,0.04104031,-0.12799834,-0.01890845,0.19095838,-0.03544663,-0.05068973,-0.14569597,0.31210008,0.08443192,0.068447195,0.0765837,-0.3596708,-0.19655402,0.11672133,0.032678306,0.051262595,0.0065262113,-0.14226364,-0.0033153067,-0.09054616,0.23413199,0.08637135,-0.054258104,0.04608838,0.089528,-0.0008864557,0.029514046,-0.010771456,0.014376472,0.02374623,0.040993407,-0.017964672,0.101011515,0.037060037,0.18339665,0.15120049,-0.12897357,-0.13259596,0.03146512,-0.29956117,-0.047254536,-0.0680363,0.30309042,-0.15525225,-0.090777956,0.109914154,-0.04915005,0.1254483,0.06604155,0.053977627,0.17298518,0.22492553,-0.12912454,0.020605184,0.085536264,0.15493195,0.0050717476,-0.14336938,0.061568014
UPTON,-0.06385906,-0.04663553,0.11484121,-0.009411511,-0.08360551,-0.16411158,-0.10632308,0.015968373,-0.012571451,-0.20897958,0.028213812,0.10583607,-0.20604995,0.11815357,0.06170701,0.046450503,0.013703871,0.17348386,-0.02425329,-0.0119462935,0.23732623,0.09345483,0.230802,-0.02248454,0.046706162,0.119110726,-0.05342899,0.11652394,-0.093345776,0.13853547,0.12886743,0.07278745,0.017498499,-0.20730028,0.1678276,-0.18302591,-0.13648766,-0.1364888,-0.17813943,-0.077795155,-0.20949587,-0.03708618,-0.07057206,-0.031518675,0.14617653,0.016749997,-0.064912416,-0.19508854,0.29260638,0.0043117157,0.10497915,0.048696958,-0.33254403,-0.21927437,0.14026402,0.042870555,0.02397349,0.026789133,-0.07760257,0.018137824,-0.15696119,0.23874398,0.06416747,0.019630007,0.01944693,0.11738657,-0.007735797,-0.030304624,-0.0015866278,-0.00573037,-0.034414373,-0.06615028,-0.0105931945,0.07484596,0.040510554,0.12008154,0.08902979,-0.101291984,-0.13658883,0.07080992,-0.3508512,-0.0609293,-0.064138554,0.27628845,-0.14133142,-0.07829944,0.08381483,-0.067174576,0.06559534,0.039597705,0.026752634,0.18523565,0.20952007,-0.09752555,-0.07049566,0.09752508,0.25100344,0.07807003,-0.21292576,0.08153758
ROSCOE,-0.011793527,-0.017100409,0.015579203,-0.018076595,-0.08141723,-0.058753744,-0.06495237,0.028934995,-0.04598317,-0.09730618,0.04747302,0.09223661,-0.073188655,0.0648582,0.033531424,0.033487663,0.030213,0.07208471,-0.059410665,-0.072838865,0.15497732,0.08919803,0.20222427,-0.032436915,0.08069151,-0.0038420963,0.041190207,0.100681596,-0.13197945,0.09139732,0.1089897,0.03097078,0.04447909,-0.17902355,0.12662709,-0.07697905,-0.046048548,-0.07194473,-0.110307164,-0.051610347,-0.1356405,0.003761551,-0.06711037,-0.023639958,0.064444825,0.018771712,-0.044098627,-0.004501918,0.15070257,-0.01508133,0.043018267,0.07330204,-0.21225084,-0.14609042,0.07834919,0.023580374,0.016515378,0.013845417,-0.08090216,0.027042435,-0.08288513,0.13828915,0.037834205,-0.02671317,-0.074314386,0.1228717,0.06328792,0.02318952,-0.020475155,0.0100044105,0.051936917,0.0040452057,-0.018704334,0.009312952,0.033974577,0.042574037,0.13616672,-0.046208076,-0.091089085,-0.030475609,-0.13297355,-0.02729492,-0.0502682,0.10873336,-0.07514719,-0.07456455,0.099096514,-0.047043677,0.053784505,0.026445441,0.0492029,0.12918217,0.13749444,-0.033895902,-0.002422573,0.0515491,0.079395734,0.048532158,-0.06757249,-0.011575151
GILBOA-CONESVILLE,-0.0038488004,-0.024280809,0.010360568,-0.015301323,-0.08068185,-0.052813135,-0.068594806,0.034527753,-0.04396138,-0.09056477,0.04276896,0.08337465,-0.06820738,0.099855915,-0.005169278,0.05154586,0.009494517,0.071558386,-0.02919303,-0.071342096,0.16300721,0.10825599,0.15477012,-0.04670414,0.077766135,0.015076348,0.009872674,0.06917126,-0.10828074,0.104464374,0.08963835,0.04843056,0.04941981,-0.14525028,0.13365352,-0.082318984,-0.051320337,-0.09414954,-0.11858031,-0.0397501,-0.11462151,-0.019202203,-0.060666464,-0.03997087,0.0741302,0.006947432,-0.088410124,-0.041488048,0.14767364,-0.039480053,0.06525047,0.0801838,-0.18917166,-0.13897124,0.1027721,0.018145137,0.017143058,0.010740409,-0.06919236,0.034481958,-0.099213935,0.13576359,0.011748117,-0.0038731024,-0.053382494,0.12831199,0.034468524,-0.0040853503,0.005142689,0.017104344,0.02857108,-0.02358046,-0.044653855,-0.021574344,0.03371209,0.028585235,0.11233623,-0.06900495,-0.0744986,-0.007572489,-0.16509853,-0.014234938,-0.055909693,0.10224936,-0.08461397,-0.047771867,0.102516025,-0.025523061,0.051486835,0.047681455,0.020101463,0.1446102,0.11521638,-0.029596802,-0.040907342,0.045745566,0.057074983,0.09349238,-0.10044082,0.028568758
BRIDGEHAMPTON,-0.07129468,0.012501875,0.12249071,-0.001930081,-0.15878923,-0.108863376,-0.073497854,-0.0077858097,-0.028728634,-0.15720005,0.031154443,0.11338907,-0.18992236,0.0058768997,0.11107047,0.02279744,0.1020487,0.15114094,-0.073586345,-0.022936966,0.18250965,0.034199603,0.29329666,-0.038961016,0.07479377,0.016688993,0.07926142,0.1873084,-0.17935143,0.107354015,0.19627129,-0.053672448,0.07211906,-0.30861264,0.13432123,-0.10512243,-0.022863636,0.012790838,-0.057003748,-0.07875397,-0.23260266,0.05459125,-0.12022395,0.08720702,0.062365156,0.03401913,0.092513084,0.037050586,0.23270446,0.1501103,0.025646538,0.07661055,-0.30464762,-0.1476517,0.07462763,0.03810608,0.066024676,0.07658729,-0.13047354,0.0136134615,-0.09498382,0.15272173,0.07787453,-0.16491182,-0.0068449336,0.12452729,0.20600776,0.0800417,-0.023613395,0.0010402028,0.043503717,0.020903278,0.09766693,0.08910065,0.0045240065,0.13400444,0.17952223,-0.024228925,-0.04573418,-0.027295515,-0.13956319,-0.017875573,0.0003411701,0.22486971,-0.035077948,-0.120234765,0.032240674,-0.0971298,0.13524011,0.0332936,0.12869135,0.05895153,0.20365778,-0.15177314,0.024451945,0.06488963,0.10398111,-0.039557304,-0.108359054,-0.045510713
ARKPORT,-0.023792345,-0.006853115,0.016495923,-0.0054939743,-0.04243269,-0.056977227,-0.021859886,0.035558436,-0.025370512,-0.07672737,0.04037455,0.040510293,-0.067836955,0.06149144,0.004688053,0.04384269,0.0254342,0.05744872,-0.033706322,-0.050970566,0.09807191,0.05682035,0.11432369,-0.02260775,0.039682798,0.020197311,-0.0087001,0.04885939,-0.05113424,0.06419589,0.057309005,0.040180676,0.04081419,-0.08175654,0.08705711,-0.069064096,-0.016618628,-0.053863548,-0.0728422,-0.011440438,-0.083031595,-0.01171213,-0.06014084,-0.027343951,0.051672295,-0.00069026713,-0.05331311,-0.04996335,0.09628763,-0.022829765,0.028942546,0.04194071,-0.14642431,-0.09145742,0.059492603,0.021901071,0.0254763,0.0047975103,-0.03240672,0.03349579,-0.06684771,0.11874467,0.016462432,0.0072226413,-0.020249834,0.06644395,0.020607518,-0.0078033013,0.0020296492,-0.006015793,0.004783792,-0.0073306235,-0.019599417,0.0072500384,0.025477124,0.018063178,0.07531537,-0.05112965,-0.054427575,-0.014397268,-0.11901465,-0.015151829,-0.024442134,0.074112035,-0.0699201,-0.039849963,0.07068838,-0.029624855,0.047626127,0.02896171,0.024407957,0.09751117,0.09818285,-0.0227534,-0.0065236543,0.042894524,0.059557084,0.038457856,-0.0646653,0.041438013
DEPOSIT,-0.0024762829,-0.03016661,0.01398293,-0.017415442,-0.06373262,-0.07885148,-0.06283222,0.044814225,-0.04808217,-0.11428922,0.0340667,0.067250505,-0.065202355,0.11028935,-0.012447413,0.04922766,0.0077099483,0.07838631,-0.026055405,-0.08540677,0.16465938,0.11037701,0.15190123,-0.035191156,0.063380666,0.023501646,-0.013633638,0.07155337,-0.08595273,0.09583584,0.07448125,0.0684852,0.0465533,-0.12923655,0.14093152,-0.09292103,-0.04268277,-0.0950523,-0.1169427,-0.03815641,-0.1081921,-0.026686417,-0.056840386,-0.045012087,0.074120104,-0.009460561,-0.08986675,-0.04281672,0.13835478,-0.041607626,0.0682916,0.06607442,-0.18721224,-0.12753338,0.09285148,0.0145914275,0.040315792,-0.0032791505,-0.07803041,0.02759531,-0.08672935,0.1416527,0.0032655713,-0.002776363,-0.051470876,0.10951495,0.016939472,-0.040969208,0.0023704553,0.008958658,0.011673279,-0.01805418,-0.055281032,-0.032645296,0.04096035,0.007556334,0.09971044,-0.060916297,-0.06801454,0.0014365141,-0.16851673,-0.011042963,-0.05569675,0.103741996,-0.08993532,-0.04676106,0.10003938,-0.021188015,0.045730382,0.035911676,0.009425546,0.13927507,0.111349545,-0.034651536,-0.046366543,0.056267776,0.07071104,0.068103604,-0.092333145,0.028292429
TOWN,-0.06992792,-0.12492278,0.32832316,-0.1466731,-0.31754977,-0.19664441,-0.13165367,-0.09575979,0.041997395,-0.29850584,-0.09851317,0.37181306,-0.4743919,-0.06857118,0.18490073,-0.23142524,-0.08100394,0.23556969,0.007364293,0.11120309,0.24290189,-0.03803163,0.58349967,0.29273883,-0.20273536,0.2006215,-0.062389832,0.050941672,-0.121543385,0.35429168,0.3367036,-0.018597316,-0.10679155,-0.51951945,0.34225217,-0.22328243,-0.24269676,-0.076890156,-0.12602128,-0.29649743,-0.33683527,-0.09474515,-0.08046749,0.045534894,0.14099576,-0.06979194,0.27465454,-0.1306746,0.44584358,0.17812586,0.16966975,-0.10714426,-0.4145309,-0.4290507,0.23456195,0.11661118,0.11222134,0.24527708,-0.05036168,-0.10260417,-0.06800128,0.04244146,0.10146733,-0.024586504,0.17352672,0.08852288,0.052332867,0.15549627,-0.12358561,-0.06171576,-0.23137312,-0.16724691,0.09387159,0.26852566,-0.08336211,0.2511039,-0.06756999,-0.035304584,-0.084839575,0.16644934,-0.34304288,-0.067084804,0.07108917,0.41786948,-0.05376336,-0.25400534,0.0706852,0.034270745,-0.03133832,-0.06087176,0.3420847,-0.091198176,0.057101533,-0.18462048,-0.1621386,0.043213136,0.32240868,-0.031669408,-0.32153222,-0.20870556
WINDHAM-ASHLAND-JEWETT,-0.003131007,-0.01756339,0.0023639484,-0.026639387,-0.04800583,-0.04093454,-0.060199793,0.012680808,-0.040275667,-0.081347786,0.041291166,0.07077156,-0.056403436,0.07744593,0.031149449,0.043179937,0.030472541,0.08561599,-0.059505794,-0.058802865,0.12043765,0.069274046,0.1530848,-0.03053597,0.06753756,0.018708149,0.016654134,0.060027275,-0.089725964,0.09864052,0.07983298,0.037624594,0.03521642,-0.123922385,0.118105166,-0.07065518,-0.04905822,-0.05170418,-0.08235497,-0.024660923,-0.10415295,-0.009520506,-0.03991477,-0.025595153,0.06527188,0.012924211,-0.05115331,-0.036912873,0.10621324,-0.03711669,0.045340735,0.057801146,-0.18869051,-0.12783104,0.060165163,0.035434175,0.011899118,0.026021877,-0.045164004,0.028801957,-0.07790514,0.123779714,0.021307964,-0.007541044,-0.034972254,0.08068654,0.036670968,-0.0016487386,0.0018469628,-0.010725631,0.03165316,-0.022135306,-0.029038645,0.016652964,0.021070326,0.0214833,0.09623369,-0.05452834,-0.081253335,-0.015971515,-0.14090784,-0.022095999,-0.0355859,0.09264615,-0.0689726,-0.056592897,0.08704665,-0.04426106,0.04202493,0.0039235814,0.020671234,0.11454737,0.11925115,-0.03377605,-0.02850159,0.039929256,0.09829204,0.06597311,-0.07650369,0.00011690127
